Training Progress: 	Epoch 1 [0/8883 (0.00%)]		Loss: 1.65029
Training Progress: 	Epoch 63 [7680/8883 (86.33%)]		Loss: 0.62378
Training Progress: 	Epoch 63 [8000/8883 (89.93%)]		Loss: 0.44503
Training Progress: 	Epoch 63 [8320/8883 (93.53%)]		Loss: 0.49997
Training Progress: 	Epoch 63 [8640/8883 (97.12%)]		Loss: 0.50864
	Train loss: 0.01392, Accuracy: 6935/8883 (78.00%)
	Validation loss: 0.00026, Accuracy: 1441/1692 (85.00%)
	Test loss: 0.00163, Accuracy: 511/1772 (28.00%)

Training Progress: 	Epoch 64 [0/8883 (0.00%)]		Loss: 0.49699
Training Progress: 	Epoch 64 [320/8883 (3.60%)]		Loss: 0.55777
Training Progress: 	Epoch 64 [640/8883 (7.19%)]		Loss: 0.47463
Training Progress: 	Epoch 64 [960/8883 (10.79%)]		Loss: 0.51475
Training Progress: 	Epoch 64 [1280/8883 (14.39%)]		Loss: 0.47063
Training Progress: 	Epoch 64 [1600/8883 (17.99%)]		Loss: 0.65807
Training Progress: 	Epoch 64 [1920/8883 (21.58%)]		Loss: 0.32880
Training Progress: 	Epoch 64 [2240/8883 (25.18%)]		Loss: 0.66787
Training Progress: 	Epoch 64 [2560/8883 (28.78%)]		Loss: 0.63733
Training Progress: 	Epoch 64 [2880/8883 (32.37%)]		Loss: 0.45387
Training Progress: 	Epoch 64 [3200/8883 (35.97%)]		Loss: 0.50820
Training Progress: 	Epoch 64 [3520/8883 (39.57%)]		Loss: 0.58872
Training Progress: 	Epoch 64 [3840/8883 (43.17%)]		Loss: 0.58224
Training Progress: 	Epoch 64 [4160/8883 (46.76%)]		Loss: 0.38380
Training Progress: 	Epoch 64 [4480/8883 (50.36%)]		Loss: 0.30807
Training Progress: 	Epoch 64 [4800/8883 (53.96%)]		Loss: 0.41559
Training Progress: 	Epoch 64 [5120/8883 (57.55%)]		Loss: 0.80286
Training Progress: 	Epoch 64 [5440/8883 (61.15%)]		Loss: 0.62107
Training Progress: 	Epoch 64 [5760/8883 (64.75%)]		Loss: 0.44447
Training Progress: 	Epoch 64 [6080/8883 (68.35%)]		Loss: 0.37596
Training Progress: 	Epoch 64 [6400/8883 (71.94%)]		Loss: 0.46155
Training Progress: 	Epoch 64 [6720/8883 (75.54%)]		Loss: 0.59339
Training Progress: 	Epoch 64 [7040/8883 (79.14%)]		Loss: 0.71884
Training Progress: 	Epoch 64 [7360/8883 (82.73%)]		Loss: 0.56540
Training Progress: 	Epoch 64 [7680/8883 (86.33%)]		Loss: 0.54876
Training Progress: 	Epoch 64 [8000/8883 (89.93%)]		Loss: 0.47820
Training Progress: 	Epoch 64 [8320/8883 (93.53%)]		Loss: 0.71669
Training Progress: 	Epoch 64 [8640/8883 (97.12%)]		Loss: 0.71589
	Train loss: 0.01363, Accuracy: 7021/8883 (79.00%)
	Validation loss: 0.00025, Accuracy: 1454/1692 (85.00%)
	Test loss: 0.00162, Accuracy: 542/1772 (30.00%)

Training Progress: 	Epoch 65 [0/8883 (0.00%)]		Loss: 0.55074
Training Progress: 	Epoch 65 [320/8883 (3.60%)]		Loss: 0.59507
Training Progress: 	Epoch 65 [640/8883 (7.19%)]		Loss: 0.26246
Training Progress: 	Epoch 65 [960/8883 (10.79%)]		Loss: 0.44425
Training Progress: 	Epoch 65 [1280/8883 (14.39%)]		Loss: 0.55766
Training Progress: 	Epoch 65 [1600/8883 (17.99%)]		Loss: 0.54510
Training Progress: 	Epoch 65 [1920/8883 (21.58%)]		Loss: 0.38452
Training Progress: 	Epoch 65 [2240/8883 (25.18%)]		Loss: 0.61365
Training Progress: 	Epoch 65 [2560/8883 (28.78%)]		Loss: 0.59868
Training Progress: 	Epoch 65 [2880/8883 (32.37%)]		Loss: 0.71769
Training Progress: 	Epoch 65 [3200/8883 (35.97%)]		Loss: 0.39369
Training Progress: 	Epoch 65 [3520/8883 (39.57%)]		Loss: 0.72704
Training Progress: 	Epoch 65 [3840/8883 (43.17%)]		Loss: 0.57058
Training Progress: 	Epoch 65 [4160/8883 (46.76%)]		Loss: 0.40737
Training Progress: 	Epoch 65 [4480/8883 (50.36%)]		Loss: 0.46608
Training Progress: 	Epoch 65 [4800/8883 (53.96%)]		Loss: 0.36345
Training Progress: 	Epoch 65 [5120/8883 (57.55%)]		Loss: 0.61673
Training Progress: 	Epoch 65 [5440/8883 (61.15%)]		Loss: 0.79581
Training Progress: 	Epoch 65 [5760/8883 (64.75%)]		Loss: 0.66675
Training Progress: 	Epoch 65 [6080/8883 (68.35%)]		Loss: 0.45422
Training Progress: 	Epoch 65 [6400/8883 (71.94%)]		Loss: 0.39575
Training Progress: 	Epoch 65 [6720/8883 (75.54%)]		Loss: 0.73447
Training Progress: 	Epoch 65 [7040/8883 (79.14%)]		Loss: 1.01172
Training Progress: 	Epoch 65 [7360/8883 (82.73%)]		Loss: 0.58622
Training Progress: 	Epoch 65 [7680/8883 (86.33%)]		Loss: 0.59773
Training Progress: 	Epoch 65 [8000/8883 (89.93%)]		Loss: 0.49283
Training Progress: 	Epoch 65 [8320/8883 (93.53%)]		Loss: 0.67090
Training Progress: 	Epoch 65 [8640/8883 (97.12%)]		Loss: 0.44446
	Train loss: 0.01364, Accuracy: 6982/8883 (78.00%)
	Validation loss: 0.00024, Accuracy: 1467/1692 (86.00%)
	Test loss: 0.00163, Accuracy: 537/1772 (30.00%)

Training Progress: 	Epoch 66 [0/8883 (0.00%)]		Loss: 0.57313
Training Progress: 	Epoch 66 [320/8883 (3.60%)]		Loss: 0.75966
Training Progress: 	Epoch 66 [640/8883 (7.19%)]		Loss: 0.46998
Training Progress: 	Epoch 66 [960/8883 (10.79%)]		Loss: 0.65589
Training Progress: 	Epoch 66 [1280/8883 (14.39%)]		Loss: 0.50833
Training Progress: 	Epoch 66 [1600/8883 (17.99%)]		Loss: 0.48974
Training Progress: 	Epoch 66 [1920/8883 (21.58%)]		Loss: 0.48545
Training Progress: 	Epoch 66 [2240/8883 (25.18%)]		Loss: 0.63120
Training Progress: 	Epoch 66 [2560/8883 (28.78%)]		Loss: 0.65193
Training Progress: 	Epoch 66 [2880/8883 (32.37%)]		Loss: 0.56072
Training Progress: 	Epoch 66 [3200/8883 (35.97%)]		Loss: 0.54966
Training Progress: 	Epoch 66 [3520/8883 (39.57%)]		Loss: 0.57660
Training Progress: 	Epoch 66 [3840/8883 (43.17%)]		Loss: 0.59786
Training Progress: 	Epoch 66 [4160/8883 (46.76%)]		Loss: 0.61271
Training Progress: 	Epoch 66 [4480/8883 (50.36%)]		Loss: 0.49579
Training Progress: 	Epoch 66 [4800/8883 (53.96%)]		Loss: 0.39152
Training Progress: 	Epoch 66 [5120/8883 (57.55%)]		Loss: 0.81048
Training Progress: 	Epoch 66 [5440/8883 (61.15%)]		Loss: 0.56032
Training Progress: 	Epoch 66 [5760/8883 (64.75%)]		Loss: 0.43465
Training Progress: 	Epoch 66 [6080/8883 (68.35%)]		Loss: 0.56276
Training Progress: 	Epoch 66 [6400/8883 (71.94%)]		Loss: 0.43485
Training Progress: 	Epoch 66 [6720/8883 (75.54%)]		Loss: 0.63625
Training Progress: 	Epoch 66 [7040/8883 (79.14%)]		Loss: 0.80903
Training Progress: 	Epoch 66 [7360/8883 (82.73%)]		Loss: 0.52658
Training Progress: 	Epoch 66 [7680/8883 (86.33%)]		Loss: 0.53675
Training Progress: 	Epoch 66 [8000/8883 (89.93%)]		Loss: 0.58492
Training Progress: 	Epoch 66 [8320/8883 (93.53%)]		Loss: 0.63100
Training Progress: 	Epoch 66 [8640/8883 (97.12%)]		Loss: 0.57906
	Train loss: 0.01347, Accuracy: 6999/8883 (78.00%)
	Validation loss: 0.00024, Accuracy: 1464/1692 (86.00%)
	Test loss: 0.00165, Accuracy: 560/1772 (31.00%)

Training Progress: 	Epoch 67 [0/8883 (0.00%)]		Loss: 0.58873
Training Progress: 	Epoch 67 [320/8883 (3.60%)]		Loss: 0.80569
Training Progress: 	Epoch 67 [640/8883 (7.19%)]		Loss: 0.56030
Training Progress: 	Epoch 67 [960/8883 (10.79%)]		Loss: 0.49297
Training Progress: 	Epoch 67 [1280/8883 (14.39%)]		Loss: 0.54843
Training Progress: 	Epoch 67 [1600/8883 (17.99%)]		Loss: 0.63819
Training Progress: 	Epoch 67 [1920/8883 (21.58%)]		Loss: 0.47812
Training Progress: 	Epoch 67 [2240/8883 (25.18%)]		Loss: 0.71077
Training Progress: 	Epoch 67 [2560/8883 (28.78%)]		Loss: 0.56242
Training Progress: 	Epoch 67 [2880/8883 (32.37%)]		Loss: 0.48376
Training Progress: 	Epoch 67 [3200/8883 (35.97%)]		Loss: 0.62219
Training Progress: 	Epoch 67 [3520/8883 (39.57%)]		Loss: 0.82002
Training Progress: 	Epoch 67 [3840/8883 (43.17%)]		Loss: 0.67621
Training Progress: 	Epoch 67 [4160/8883 (46.76%)]		Loss: 0.44078
Training Progress: 	Epoch 67 [4480/8883 (50.36%)]		Loss: 0.38579
Training Progress: 	Epoch 67 [4800/8883 (53.96%)]		Loss: 0.35114
Training Progress: 	Epoch 67 [5120/8883 (57.55%)]		Loss: 0.60033
Training Progress: 	Epoch 67 [5440/8883 (61.15%)]		Loss: 0.56311
Training Progress: 	Epoch 67 [5760/8883 (64.75%)]		Loss: 0.71368
Training Progress: 	Epoch 67 [6080/8883 (68.35%)]		Loss: 0.41380
Training Progress: 	Epoch 67 [6400/8883 (71.94%)]		Loss: 0.59619
Training Progress: 	Epoch 67 [6720/8883 (75.54%)]		Loss: 0.63314
Training Progress: 	Epoch 67 [7040/8883 (79.14%)]		Loss: 0.75971
Training Progress: 	Epoch 67 [7360/8883 (82.73%)]		Loss: 0.51367
Training Progress: 	Epoch 67 [7680/8883 (86.33%)]		Loss: 0.49366
Training Progress: 	Epoch 67 [8000/8883 (89.93%)]		Loss: 0.55581
Training Progress: 	Epoch 67 [8320/8883 (93.53%)]		Loss: 0.55300
Training Progress: 	Epoch 67 [8640/8883 (97.12%)]		Loss: 0.57575
	Train loss: 0.01339, Accuracy: 7014/8883 (78.00%)
	Validation loss: 0.00027, Accuracy: 1425/1692 (84.00%)
	Test loss: 0.00168, Accuracy: 545/1772 (30.00%)

Training Progress: 	Epoch 68 [0/8883 (0.00%)]		Loss: 0.62325
Training Progress: 	Epoch 68 [320/8883 (3.60%)]		Loss: 0.54859
Training Progress: 	Epoch 68 [640/8883 (7.19%)]		Loss: 0.49295
Training Progress: 	Epoch 68 [960/8883 (10.79%)]		Loss: 0.55038
Training Progress: 	Epoch 68 [1280/8883 (14.39%)]		Loss: 0.41493
Training Progress: 	Epoch 68 [1600/8883 (17.99%)]		Loss: 0.60489
Training Progress: 	Epoch 68 [1920/8883 (21.58%)]		Loss: 0.50215
Training Progress: 	Epoch 68 [2240/8883 (25.18%)]		Loss: 0.65383
Training Progress: 	Epoch 68 [2560/8883 (28.78%)]		Loss: 0.58427
Training Progress: 	Epoch 68 [2880/8883 (32.37%)]		Loss: 0.45591
Training Progress: 	Epoch 68 [3200/8883 (35.97%)]		Loss: 0.59625
Training Progress: 	Epoch 68 [3520/8883 (39.57%)]		Loss: 0.77174
Training Progress: 	Epoch 68 [3840/8883 (43.17%)]		Loss: 0.85634
Training Progress: 	Epoch 68 [4160/8883 (46.76%)]		Loss: 0.50203
Training Progress: 	Epoch 68 [4480/8883 (50.36%)]		Loss: 0.43419
Training Progress: 	Epoch 68 [4800/8883 (53.96%)]		Loss: 0.40507
Training Progress: 	Epoch 68 [5120/8883 (57.55%)]		Loss: 0.66552
Training Progress: 	Epoch 68 [5440/8883 (61.15%)]		Loss: 0.63478
Training Progress: 	Epoch 68 [5760/8883 (64.75%)]		Loss: 0.53799
Training Progress: 	Epoch 68 [6080/8883 (68.35%)]		Loss: 0.43801
Training Progress: 	Epoch 68 [6400/8883 (71.94%)]		Loss: 0.87190
Training Progress: 	Epoch 68 [6720/8883 (75.54%)]		Loss: 0.55977
Training Progress: 	Epoch 68 [7040/8883 (79.14%)]		Loss: 0.79436
Training Progress: 	Epoch 68 [7360/8883 (82.73%)]		Loss: 0.55221
Training Progress: 	Epoch 68 [7680/8883 (86.33%)]		Loss: 0.44033
Training Progress: 	Epoch 68 [8000/8883 (89.93%)]		Loss: 0.45608
Training Progress: 	Epoch 68 [8320/8883 (93.53%)]		Loss: 0.48080
Training Progress: 	Epoch 68 [8640/8883 (97.12%)]		Loss: 0.51601
	Train loss: 0.01346, Accuracy: 7011/8883 (78.00%)
	Validation loss: 0.00024, Accuracy: 1458/1692 (86.00%)
	Test loss: 0.00164, Accuracy: 531/1772 (29.00%)

Training Progress: 	Epoch 69 [0/8883 (0.00%)]		Loss: 0.60779
Training Progress: 	Epoch 69 [320/8883 (3.60%)]		Loss: 0.41830
Training Progress: 	Epoch 69 [640/8883 (7.19%)]		Loss: 0.38176
Training Progress: 	Epoch 69 [960/8883 (10.79%)]		Loss: 0.51104
Training Progress: 	Epoch 69 [1280/8883 (14.39%)]		Loss: 0.59007
Training Progress: 	Epoch 69 [1600/8883 (17.99%)]		Loss: 0.78668
Training Progress: 	Epoch 69 [1920/8883 (21.58%)]		Loss: 0.53832
Training Progress: 	Epoch 69 [2240/8883 (25.18%)]		Loss: 0.53637
Training Progress: 	Epoch 69 [2560/8883 (28.78%)]		Loss: 0.69772
Training Progress: 	Epoch 69 [2880/8883 (32.37%)]		Loss: 0.59284
Training Progress: 	Epoch 69 [3200/8883 (35.97%)]		Loss: 0.48387
Training Progress: 	Epoch 69 [3520/8883 (39.57%)]		Loss: 0.83007
Training Progress: 	Epoch 69 [3840/8883 (43.17%)]		Loss: 0.56156
Training Progress: 	Epoch 69 [4160/8883 (46.76%)]		Loss: 0.45092
Training Progress: 	Epoch 69 [4480/8883 (50.36%)]		Loss: 0.48182
Training Progress: 	Epoch 69 [4800/8883 (53.96%)]		Loss: 0.27211
Training Progress: 	Epoch 69 [5120/8883 (57.55%)]		Loss: 0.57565
Training Progress: 	Epoch 69 [5440/8883 (61.15%)]		Loss: 0.76027
Training Progress: 	Epoch 69 [5760/8883 (64.75%)]		Loss: 0.75275
Training Progress: 	Epoch 69 [6080/8883 (68.35%)]		Loss: 0.45728
Training Progress: 	Epoch 69 [6400/8883 (71.94%)]		Loss: 0.53254
Training Progress: 	Epoch 69 [6720/8883 (75.54%)]		Loss: 0.74539
Training Progress: 	Epoch 69 [7040/8883 (79.14%)]		Loss: 0.80235
Training Progress: 	Epoch 69 [7360/8883 (82.73%)]		Loss: 0.67558
Training Progress: 	Epoch 69 [7680/8883 (86.33%)]		Loss: 0.46011
Training Progress: 	Epoch 69 [8000/8883 (89.93%)]		Loss: 0.39194
Training Progress: 	Epoch 69 [8320/8883 (93.53%)]		Loss: 0.93431
Training Progress: 	Epoch 69 [8640/8883 (97.12%)]		Loss: 0.54387
	Train loss: 0.01368, Accuracy: 6980/8883 (78.00%)
	Validation loss: 0.00025, Accuracy: 1443/1692 (85.00%)
	Test loss: 0.00170, Accuracy: 510/1772 (28.00%)

Training Progress: 	Epoch 70 [0/8883 (0.00%)]		Loss: 0.65498
Training Progress: 	Epoch 70 [320/8883 (3.60%)]		Loss: 0.61877
Training Progress: 	Epoch 70 [640/8883 (7.19%)]		Loss: 0.60652
Training Progress: 	Epoch 70 [960/8883 (10.79%)]		Loss: 0.55381
Training Progress: 	Epoch 70 [1280/8883 (14.39%)]		Loss: 0.76888
Training Progress: 	Epoch 70 [1600/8883 (17.99%)]		Loss: 0.28325
Training Progress: 	Epoch 70 [1920/8883 (21.58%)]		Loss: 0.43717
Training Progress: 	Epoch 70 [2240/8883 (25.18%)]		Loss: 0.59218
Training Progress: 	Epoch 70 [2560/8883 (28.78%)]		Loss: 0.53257
Training Progress: 	Epoch 70 [2880/8883 (32.37%)]		Loss: 0.64339
Training Progress: 	Epoch 70 [3200/8883 (35.97%)]		Loss: 0.52585
Training Progress: 	Epoch 70 [3520/8883 (39.57%)]		Loss: 0.68617
Training Progress: 	Epoch 70 [3840/8883 (43.17%)]		Loss: 0.58387
Training Progress: 	Epoch 70 [4160/8883 (46.76%)]		Loss: 0.32269
Training Progress: 	Epoch 70 [4480/8883 (50.36%)]		Loss: 0.50471
Training Progress: 	Epoch 70 [4800/8883 (53.96%)]		Loss: 0.39030
Training Progress: 	Epoch 70 [5120/8883 (57.55%)]		Loss: 0.55128
Training Progress: 	Epoch 70 [5440/8883 (61.15%)]		Loss: 0.41847
Training Progress: 	Epoch 70 [5760/8883 (64.75%)]		Loss: 0.38216
Training Progress: 	Epoch 70 [6080/8883 (68.35%)]		Loss: 0.40826
Training Progress: 	Epoch 70 [6400/8883 (71.94%)]		Loss: 0.59655
Training Progress: 	Epoch 70 [6720/8883 (75.54%)]		Loss: 0.50412
Training Progress: 	Epoch 70 [7040/8883 (79.14%)]		Loss: 0.62355
Training Progress: 	Epoch 70 [7360/8883 (82.73%)]		Loss: 0.61347
Training Progress: 	Epoch 70 [7680/8883 (86.33%)]		Loss: 0.37739
Training Progress: 	Epoch 70 [8000/8883 (89.93%)]		Loss: 0.46586
Training Progress: 	Epoch 70 [8320/8883 (93.53%)]		Loss: 0.61579
Training Progress: 	Epoch 70 [8640/8883 (97.12%)]		Loss: 0.52225
	Train loss: 0.01331, Accuracy: 7023/8883 (79.00%)
	Validation loss: 0.00023, Accuracy: 1461/1692 (86.00%)
	Test loss: 0.00175, Accuracy: 557/1772 (31.00%)

Training Progress: 	Epoch 71 [0/8883 (0.00%)]		Loss: 0.38694
Training Progress: 	Epoch 71 [320/8883 (3.60%)]		Loss: 0.42136
Training Progress: 	Epoch 71 [640/8883 (7.19%)]		Loss: 0.34116
Training Progress: 	Epoch 71 [960/8883 (10.79%)]		Loss: 0.38675
Training Progress: 	Epoch 71 [1280/8883 (14.39%)]		Loss: 0.40777
Training Progress: 	Epoch 71 [1600/8883 (17.99%)]		Loss: 0.45180
Training Progress: 	Epoch 71 [1920/8883 (21.58%)]		Loss: 0.59083
Training Progress: 	Epoch 71 [2240/8883 (25.18%)]		Loss: 0.52953
Training Progress: 	Epoch 71 [2560/8883 (28.78%)]		Loss: 0.65273
Training Progress: 	Epoch 71 [2880/8883 (32.37%)]		Loss: 0.71989
Training Progress: 	Epoch 71 [3200/8883 (35.97%)]		Loss: 0.43393
Training Progress: 	Epoch 71 [3520/8883 (39.57%)]		Loss: 0.58387
Training Progress: 	Epoch 71 [3840/8883 (43.17%)]		Loss: 0.58834
Training Progress: 	Epoch 71 [4160/8883 (46.76%)]		Loss: 0.38941
Training Progress: 	Epoch 71 [4480/8883 (50.36%)]		Loss: 0.31252
Training Progress: 	Epoch 71 [4800/8883 (53.96%)]		Loss: 0.29276
Training Progress: 	Epoch 71 [5120/8883 (57.55%)]		Loss: 0.51065
Training Progress: 	Epoch 71 [5440/8883 (61.15%)]		Loss: 0.56674
Training Progress: 	Epoch 71 [5760/8883 (64.75%)]		Loss: 0.64726
Training Progress: 	Epoch 71 [6080/8883 (68.35%)]		Loss: 0.40350
Training Progress: 	Epoch 71 [6400/8883 (71.94%)]		Loss: 0.39446
Training Progress: 	Epoch 71 [6720/8883 (75.54%)]		Loss: 0.62022
Training Progress: 	Epoch 71 [7040/8883 (79.14%)]		Loss: 0.60695
Training Progress: 	Epoch 71 [7360/8883 (82.73%)]		Loss: 0.56264
Training Progress: 	Epoch 71 [7680/8883 (86.33%)]		Loss: 0.50417
Training Progress: 	Epoch 71 [8000/8883 (89.93%)]		Loss: 0.49250
Training Progress: 	Epoch 71 [8320/8883 (93.53%)]		Loss: 0.66180
Training Progress: 	Epoch 71 [8640/8883 (97.12%)]		Loss: 0.54263
	Train loss: 0.01328, Accuracy: 7003/8883 (78.00%)
	Validation loss: 0.00023, Accuracy: 1449/1692 (85.00%)
	Test loss: 0.00165, Accuracy: 573/1772 (32.00%)

Training Progress: 	Epoch 72 [0/8883 (0.00%)]		Loss: 0.57150
Training Progress: 	Epoch 72 [320/8883 (3.60%)]		Loss: 0.50216
Training Progress: 	Epoch 72 [640/8883 (7.19%)]		Loss: 0.33386
Training Progress: 	Epoch 72 [960/8883 (10.79%)]		Loss: 0.38895
Training Progress: 	Epoch 72 [1280/8883 (14.39%)]		Loss: 0.53839
Training Progress: 	Epoch 72 [1600/8883 (17.99%)]		Loss: 0.51072
Training Progress: 	Epoch 72 [1920/8883 (21.58%)]		Loss: 0.32969
Training Progress: 	Epoch 72 [2240/8883 (25.18%)]		Loss: 0.53479
Training Progress: 	Epoch 72 [2560/8883 (28.78%)]		Loss: 0.56951
Training Progress: 	Epoch 72 [2880/8883 (32.37%)]		Loss: 0.52156
Training Progress: 	Epoch 72 [3200/8883 (35.97%)]		Loss: 0.51600
Training Progress: 	Epoch 72 [3520/8883 (39.57%)]		Loss: 0.55716
Training Progress: 	Epoch 72 [3840/8883 (43.17%)]		Loss: 0.79500
Training Progress: 	Epoch 72 [4160/8883 (46.76%)]		Loss: 0.29295
Training Progress: 	Epoch 72 [4480/8883 (50.36%)]		Loss: 0.54669
Training Progress: 	Epoch 72 [4800/8883 (53.96%)]		Loss: 0.44044
Training Progress: 	Epoch 72 [5120/8883 (57.55%)]		Loss: 0.56557
Training Progress: 	Epoch 72 [5440/8883 (61.15%)]		Loss: 0.54221
Training Progress: 	Epoch 72 [5760/8883 (64.75%)]		Loss: 0.68085
Training Progress: 	Epoch 72 [6080/8883 (68.35%)]		Loss: 0.48086
Training Progress: 	Epoch 72 [6400/8883 (71.94%)]		Loss: 0.37033
Training Progress: 	Epoch 72 [6720/8883 (75.54%)]		Loss: 0.62254
Training Progress: 	Epoch 72 [7040/8883 (79.14%)]		Loss: 0.55684
Training Progress: 	Epoch 72 [7360/8883 (82.73%)]		Loss: 0.53505
Training Progress: 	Epoch 72 [7680/8883 (86.33%)]		Loss: 0.47778
Training Progress: 	Epoch 72 [8000/8883 (89.93%)]		Loss: 0.42970
Training Progress: 	Epoch 72 [8320/8883 (93.53%)]		Loss: 0.67404
Training Progress: 	Epoch 72 [8640/8883 (97.12%)]		Loss: 0.50019
	Train loss: 0.01303, Accuracy: 7058/8883 (79.00%)
	Validation loss: 0.00024, Accuracy: 1461/1692 (86.00%)
	Test loss: 0.00175, Accuracy: 533/1772 (30.00%)

Training Progress: 	Epoch 73 [0/8883 (0.00%)]		Loss: 0.63094
Training Progress: 	Epoch 73 [320/8883 (3.60%)]		Loss: 0.62545
Training Progress: 	Epoch 73 [640/8883 (7.19%)]		Loss: 0.41901
Training Progress: 	Epoch 73 [960/8883 (10.79%)]		Loss: 0.62710
Training Progress: 	Epoch 73 [1280/8883 (14.39%)]		Loss: 0.61476
Training Progress: 	Epoch 73 [1600/8883 (17.99%)]		Loss: 0.61534
Training Progress: 	Epoch 73 [1920/8883 (21.58%)]		Loss: 0.41399
Training Progress: 	Epoch 73 [2240/8883 (25.18%)]		Loss: 0.58758
Training Progress: 	Epoch 73 [2560/8883 (28.78%)]		Loss: 0.65330
Training Progress: 	Epoch 73 [2880/8883 (32.37%)]		Loss: 0.43654
Training Progress: 	Epoch 73 [3200/8883 (35.97%)]		Loss: 0.60967
Training Progress: 	Epoch 73 [3520/8883 (39.57%)]		Loss: 0.98305
Training Progress: 	Epoch 73 [3840/8883 (43.17%)]		Loss: 0.66551
Training Progress: 	Epoch 73 [4160/8883 (46.76%)]		Loss: 0.34180
Training Progress: 	Epoch 73 [4480/8883 (50.36%)]		Loss: 0.48210
Training Progress: 	Epoch 73 [4800/8883 (53.96%)]		Loss: 0.44901
Training Progress: 	Epoch 73 [5120/8883 (57.55%)]		Loss: 0.78376
Training Progress: 	Epoch 73 [5440/8883 (61.15%)]		Loss: 0.54075
Training Progress: 	Epoch 73 [5760/8883 (64.75%)]		Loss: 0.44994
Training Progress: 	Epoch 73 [6080/8883 (68.35%)]		Loss: 0.39716
Training Progress: 	Epoch 73 [6400/8883 (71.94%)]		Loss: 0.37260
Training Progress: 	Epoch 73 [6720/8883 (75.54%)]		Loss: 0.81983
Training Progress: 	Epoch 73 [7040/8883 (79.14%)]		Loss: 0.63467
Training Progress: 	Epoch 73 [7360/8883 (82.73%)]		Loss: 0.65488
Training Progress: 	Epoch 73 [7680/8883 (86.33%)]		Loss: 0.42343
Training Progress: 	Epoch 73 [8000/8883 (89.93%)]		Loss: 0.60803
Training Progress: 	Epoch 73 [8320/8883 (93.53%)]		Loss: 0.66100
Training Progress: 	Epoch 73 [8640/8883 (97.12%)]		Loss: 0.62234
	Train loss: 0.01325, Accuracy: 7016/8883 (78.00%)
	Validation loss: 0.00024, Accuracy: 1461/1692 (86.00%)
	Test loss: 0.00167, Accuracy: 563/1772 (31.00%)

Training Progress: 	Epoch 74 [0/8883 (0.00%)]		Loss: 0.59153
Training Progress: 	Epoch 74 [320/8883 (3.60%)]		Loss: 0.61457
Training Progress: 	Epoch 74 [640/8883 (7.19%)]		Loss: 0.49191
Training Progress: 	Epoch 74 [960/8883 (10.79%)]		Loss: 0.43104
Training Progress: 	Epoch 74 [1280/8883 (14.39%)]		Loss: 0.49831
Training Progress: 	Epoch 74 [1600/8883 (17.99%)]		Loss: 0.65564
Training Progress: 	Epoch 74 [1920/8883 (21.58%)]		Loss: 0.58536
Training Progress: 	Epoch 74 [2240/8883 (25.18%)]		Loss: 0.70198
Training Progress: 	Epoch 74 [2560/8883 (28.78%)]		Loss: 0.59009
Training Progress: 	Epoch 74 [2880/8883 (32.37%)]		Loss: 0.63704
Training Progress: 	Epoch 74 [3200/8883 (35.97%)]		Loss: 0.53027
Training Progress: 	Epoch 74 [3520/8883 (39.57%)]		Loss: 0.66314
Training Progress: 	Epoch 74 [3840/8883 (43.17%)]		Loss: 0.63138
Training Progress: 	Epoch 74 [4160/8883 (46.76%)]		Loss: 0.51023
Training Progress: 	Epoch 74 [4480/8883 (50.36%)]		Loss: 0.41132
Training Progress: 	Epoch 74 [4800/8883 (53.96%)]		Loss: 0.31425
Training Progress: 	Epoch 74 [5120/8883 (57.55%)]		Loss: 0.49214
Training Progress: 	Epoch 74 [5440/8883 (61.15%)]		Loss: 0.44267
Training Progress: 	Epoch 74 [5760/8883 (64.75%)]		Loss: 0.33807
Training Progress: 	Epoch 74 [6080/8883 (68.35%)]		Loss: 0.35089
Training Progress: 	Epoch 74 [6400/8883 (71.94%)]		Loss: 0.55248
Training Progress: 	Epoch 74 [6720/8883 (75.54%)]		Loss: 0.70221
Training Progress: 	Epoch 74 [7040/8883 (79.14%)]		Loss: 0.78879
Training Progress: 	Epoch 74 [7360/8883 (82.73%)]		Loss: 0.45033
Training Progress: 	Epoch 74 [7680/8883 (86.33%)]		Loss: 0.61756
Training Progress: 	Epoch 74 [8000/8883 (89.93%)]		Loss: 0.40849
Training Progress: 	Epoch 74 [8320/8883 (93.53%)]		Loss: 0.65551
Training Progress: 	Epoch 74 [8640/8883 (97.12%)]		Loss: 0.58705
	Train loss: 0.01284, Accuracy: 7065/8883 (79.00%)
	Validation loss: 0.00020, Accuracy: 1508/1692 (89.00%)
	Test loss: 0.00171, Accuracy: 567/1772 (31.00%)

Training Progress: 	Epoch 75 [0/8883 (0.00%)]		Loss: 0.56719
Training Progress: 	Epoch 75 [320/8883 (3.60%)]		Loss: 0.50599
Training Progress: 	Epoch 75 [640/8883 (7.19%)]		Loss: 0.37647
Training Progress: 	Epoch 75 [960/8883 (10.79%)]		Loss: 0.64484
Training Progress: 	Epoch 75 [1280/8883 (14.39%)]		Loss: 0.68405
